order_id,customer_id,customer_name,order_date,region,product_id,product_name,quantity,unit_price,line_total
51539607590,3,Bosch,2024-10-26,EU,0,Brake Pad,9,50.0,391.5
51539607590,3,Bosch,2024-10-26,EU,2,Spark Plug,6,8.0,42.72
60129542193,3,Bosch,2024-10-26,EU,2,Spark Plug,10,8.0,75.2
60129542193,3,Bosch,2024-10-26,EU,1,Oil Filter,9,15.0,116.1
25769803788,0,Ford,2024-10-26,NA,1,Oil Filter,9,15.0,122.85
25769803788,0,Ford,2024-10-26,NA,2,Spark Plug,4,8.0,27.52
60129542193,3,Bosch,2024-10-26,EU,0,Brake Pad,1,50.0,45.5
51539607590,3,Bosch,2024-10-26,EU,1,Oil Filter,8,15.0,112.8
8589934685,4,NAPA,2024-10-27,NA,2,Spark Plug,8,8.0,57.6
8589934685,4,NAPA,2024-10-27,NA,0,Brake Pad,5,50.0,210
8589934685,4,NAPA,2024-10-27,NA,1,Oil Filter,8,15.0,116.4
42949672981,3,Bosch,2024-10-28,EU,0,Brake Pad,6,50.0,273
42949672981,3,Bosch,2024-10-28,EU,2,Spark Plug,10,8.0,71.2
51539607591,4,NAPA,2024-10-28,NA,2,Spark Plug,10,8.0,67.2
51539607591,4,NAPA,2024-10-28,NA,0,Brake Pad,6,50.0,270
51539607591,4,NAPA,2024-10-28,NA,1,Oil Filter,3,15.0,42.75
42949672981,3,Bosch,2024-10-28,EU,1,Oil Filter,5,15.0,62.25
25769803812,2,AutoZone,2024-10-29,NA,0,Brake Pad,9,50.0,396
25769803812,2,AutoZone,2024-10-29,NA,1,Oil Filter,6,15.0,80.1
25769803812,2,AutoZone,2024-10-29,NA,2,Spark Plug,7,8.0,48.72
42949673031,2,AutoZone,2024-10-30,EU,2,Spark Plug,9,8.0,61.92
17179869191,3,Bosch,2024-10-30,EU,2,Spark Plug,2,8.0,16
42949673031,2,AutoZone,2024-10-30,EU,0,Brake Pad,1,50.0,47.5
17179869191,3,Bosch,2024-10-30,EU,0,Brake Pad,7,50.0,287
42949673031,2,AutoZone,2024-10-30,EU,1,Oil Filter,6,15.0,79.2
17179869191,3,Bosch,2024-10-30,EU,1,Oil Filter,1,15.0,13.95
51539607580,2,AutoZone,2024-10-31,NA,1,Oil Filter,6,15.0,84.6
51539607580,2,AutoZone,2024-10-31,NA,0,Brake Pad,5,50.0,245
51539607580,2,AutoZone,2024-10-31,NA,2,Spark Plug,7,8.0,49.28
25769803819,1,GM,2024-11-01,NA,1,Oil Filter,8,15.0,114
17179869190,0,Ford,2024-11-01,NA,1,Oil Filter,3,15.0,37.8
17179869189,4,NAPA,2024-11-01,EU,1,Oil Filter,8,15.0,98.4
42949673030,0,Ford,2024-11-01,NA,1,Oil Filter,4,15.0,58.8
25769803873,3,Bosch,2024-11-01,NA,0,Brake Pad,2,50.0,91
17179869189,4,NAPA,2024-11-01,EU,0,Brake Pad,7,50.0,332.5
17179869190,0,Ford,2024-11-01,NA,2,Spark Plug,4,8.0,31.04
51539607598,4,NAPA,2024-11-01,NA,0,Brake Pad,10,50.0,470
42949673030,0,Ford,2024-11-01,NA,2,Spark Plug,2,8.0,14.08
17179869190,0,Ford,2024-11-01,NA,0,Brake Pad,3,50.0,138
25769803873,3,Bosch,2024-11-01,NA,1,Oil Filter,10,15.0,148.5
25769803819,1,GM,2024-11-01,NA,2,Spark Plug,4,8.0,26.56
42949673030,0,Ford,2024-11-01,NA,0,Brake Pad,4,50.0,162
17179869189,4,NAPA,2024-11-01,EU,2,Spark Plug,6,8.0,40.8
51539607598,4,NAPA,2024-11-01,NA,1,Oil Filter,8,15.0,99.6
25769803819,1,GM,2024-11-01,NA,0,Brake Pad,10,50.0,455
51539607598,4,NAPA,2024-11-01,NA,2,Spark Plug,2,8.0,14.88
25769803873,3,Bosch,2024-11-01,NA,2,Spark Plug,7,8.0,48.16
17179869199,0,Ford,2024-11-02,NA,0,Brake Pad,4,50.0,192
17179869199,0,Ford,2024-11-02,NA,1,Oil Filter,10,15.0,123
42949672988,1,GM,2024-11-02,EU,0,Brake Pad,6,50.0,261
17179869199,0,Ford,2024-11-02,NA,2,Spark Plug,1,8.0,7.44
42949673061,4,NAPA,2024-11-02,NA,0,Brake Pad,9,50.0,418.5
42949672988,1,GM,2024-11-02,EU,2,Spark Plug,2,8.0,12.96
42949673061,4,NAPA,2024-11-02,NA,1,Oil Filter,10,15.0,126
42949672988,1,GM,2024-11-02,EU,1,Oil Filter,8,15.0,117.6
42949673061,4,NAPA,2024-11-02,NA,2,Spark Plug,7,8.0,45.92
17179869241,0,Ford,2024-11-03,EU,2,Spark Plug,10,8.0,77.6
25769803804,0,Ford,2024-11-03,EU,1,Oil Filter,5,15.0,63.75
17179869241,0,Ford,2024-11-03,EU,0,Brake Pad,4,50.0,190
25769803820,1,GM,2024-11-03,NA,1,Oil Filter,9,15.0,130.95
25769803820,1,GM,2024-11-03,NA,2,Spark Plug,2,8.0,13.28
25769803804,0,Ford,2024-11-03,EU,2,Spark Plug,1,8.0,6.56
8589934715,0,Ford,2024-11-03,NA,2,Spark Plug,6,8.0,40.32
25769803804,0,Ford,2024-11-03,EU,0,Brake Pad,4,50.0,180
8589934715,0,Ford,2024-11-03,NA,1,Oil Filter,4,15.0,54.6
8589934715,0,Ford,2024-11-03,NA,0,Brake Pad,8,50.0,388
25769803820,1,GM,2024-11-03,NA,0,Brake Pad,4,50.0,170
17179869241,0,Ford,2024-11-03,EU,1,Oil Filter,7,15.0,100.8
42949673027,3,Bosch,2024-11-04,NA,0,Brake Pad,10,50.0,415
60129542208,0,Ford,2024-11-04,EU,0,Brake Pad,3,50.0,148.5
42949673027,3,Bosch,2024-11-04,NA,2,Spark Plug,6,8.0,45.12
42949673002,1,GM,2024-11-04,EU,1,Oil Filter,7,15.0,102.9
25769803894,0,Ford,2024-11-04,EU,1,Oil Filter,9,15.0,112.05
60129542152,3,Bosch,2024-11-04,EU,1,Oil Filter,7,15.0,96.6
60129542152,3,Bosch,2024-11-04,EU,0,Brake Pad,10,50.0,460
60129542152,3,Bosch,2024-11-04,EU,2,Spark Plug,10,8.0,67.2
42949673002,1,GM,2024-11-04,EU,0,Brake Pad,2,50.0,89
42949673002,1,GM,2024-11-04,EU,2,Spark Plug,9,8.0,57.6
25769803894,0,Ford,2024-11-04,EU,2,Spark Plug,6,8.0,41.28
25769803796,1,GM,2024-11-04,EU,0,Brake Pad,5,50.0,210
25769803796,1,GM,2024-11-04,EU,1,Oil Filter,5,15.0,64.5
25769803796,1,GM,2024-11-04,EU,2,Spark Plug,2,8.0,12.96
60129542208,0,Ford,2024-11-04,EU,1,Oil Filter,3,15.0,40.95
42949673027,3,Bosch,2024-11-04,NA,1,Oil Filter,8,15.0,98.4
60129542208,0,Ford,2024-11-04,EU,2,Spark Plug,3,8.0,21.12
25769803894,0,Ford,2024-11-04,EU,0,Brake Pad,5,50.0,200
23,4,NAPA,2024-11-05,NA,1,Oil Filter,9,15.0,118.8
34359738428,3,Bosch,2024-11-05,NA,1,Oil Filter,8,15.0,98.4
23,4,NAPA,2024-11-05,NA,2,Spark Plug,4,8.0,27.52
23,4,NAPA,2024-11-05,NA,0,Brake Pad,9,50.0,400.5
34359738428,3,Bosch,2024-11-05,NA,2,Spark Plug,6,8.0,40.32
34359738428,3,Bosch,2024-11-05,NA,0,Brake Pad,6,50.0,300
60129542267,1,GM,2024-11-06,NA,2,Spark Plug,5,8.0,37.6
60129542267,1,GM,2024-11-06,NA,0,Brake Pad,4,50.0,162
60129542267,1,GM,2024-11-06,NA,1,Oil Filter,7,15.0,98.7
42949673023,0,Ford,2024-11-06,NA,0,Brake Pad,1,50.0,40
8589934675,0,Ford,2024-11-06,EU,2,Spark Plug,4,8.0,28.48
8589934675,0,Ford,2024-11-06,EU,0,Brake Pad,10,50.0,405
42949673023,0,Ford,2024-11-06,NA,1,Oil Filter,3,15.0,36
8589934675,0,Ford,2024-11-06,EU,1,Oil Filter,3,15.0,42.75
42949673023,0,Ford,2024-11-06,NA,2,Spark Plug,9,8.0,58.32
25769803887,0,Ford,2024-11-07,EU,0,Brake Pad,1,50.0,49.5
25769803887,0,Ford,2024-11-07,EU,1,Oil Filter,10,15.0,124.5
25769803887,0,Ford,2024-11-07,EU,2,Spark Plug,10,8.0,65.6
25769803795,1,GM,2024-11-08,EU,2,Spark Plug,3,8.0,22.32
25769803795,1,GM,2024-11-08,EU,1,Oil Filter,10,15.0,120
25769803795,1,GM,2024-11-08,EU,0,Brake Pad,1,50.0,47.5
42949673075,2,AutoZone,2024-11-09,NA,2,Spark Plug,2,8.0,15.52
42949672962,1,GM,2024-11-09,EU,0,Brake Pad,2,50.0,87
42949672962,1,GM,2024-11-09,EU,1,Oil Filter,7,15.0,103.95
8589934683,2,AutoZone,2024-11-09,NA,2,Spark Plug,4,8.0,30.08
42949672962,1,GM,2024-11-09,EU,2,Spark Plug,5,8.0,34.8
42949673075,2,AutoZone,2024-11-09,NA,1,Oil Filter,9,15.0,125.55
42949673075,2,AutoZone,2024-11-09,NA,0,Brake Pad,6,50.0,243
8589934683,2,AutoZone,2024-11-09,NA,1,Oil Filter,8,15.0,109.2
8589934683,2,AutoZone,2024-11-09,NA,0,Brake Pad,9,50.0,418.5
17179869225,1,GM,2024-11-10,EU,2,Spark Plug,3,8.0,22.32
34359738468,1,GM,2024-11-10,NA,0,Brake Pad,5,50.0,232.5
34359738468,1,GM,2024-11-10,NA,2,Spark Plug,2,8.0,15.2
17179869225,1,GM,2024-11-10,EU,0,Brake Pad,2,50.0,80
34359738468,1,GM,2024-11-10,NA,1,Oil Filter,9,15.0,126.9
17179869225,1,GM,2024-11-10,EU,1,Oil Filter,7,15.0,85.05
122,1,GM,2024-11-11,EU,0,Brake Pad,9,50.0,418.5
25769803858,3,Bosch,2024-11-11,NA,0,Brake Pad,1,50.0,49
25769803858,3,Bosch,2024-11-11,NA,2,Spark Plug,5,8.0,39.2
34359738429,3,Bosch,2024-11-11,EU,1,Oil Filter,5,15.0,64.5
122,1,GM,2024-11-11,EU,2,Spark Plug,6,8.0,39.36
17179869249,1,GM,2024-11-11,EU,0,Brake Pad,1,50.0,43
17179869249,1,GM,2024-11-11,EU,2,Spark Plug,1,8.0,7.84
34359738429,3,Bosch,2024-11-11,EU,2,Spark Plug,6,8.0,42.72
67,0,Ford,2024-11-11,EU,2,Spark Plug,6,8.0,44.16
34359738429,3,Bosch,2024-11-11,EU,0,Brake Pad,6,50.0,300
67,0,Ford,2024-11-11,EU,1,Oil Filter,3,15.0,36.45
122,1,GM,2024-11-11,EU,1,Oil Filter,9,15.0,114.75
67,0,Ford,2024-11-11,EU,0,Brake Pad,4,50.0,174
25769803858,3,Bosch,2024-11-11,NA,1,Oil Filter,3,15.0,37.8
17179869249,1,GM,2024-11-11,EU,1,Oil Filter,9,15.0,129.6
17179869267,1,GM,2024-11-12,EU,1,Oil Filter,7,15.0,95.55
17179869267,1,GM,2024-11-12,EU,0,Brake Pad,10,50.0,450
17179869267,1,GM,2024-11-12,EU,2,Spark Plug,2,8.0,14.24
17179869248,4,NAPA,2024-11-13,NA,1,Oil Filter,2,15.0,29.7
17179869248,4,NAPA,2024-11-13,NA,2,Spark Plug,8,8.0,54.4
60129542188,1,GM,2024-11-13,NA,1,Oil Filter,3,15.0,39.6
107,0,Ford,2024-11-13,EU,0,Brake Pad,5,50.0,230
107,0,Ford,2024-11-13,EU,1,Oil Filter,4,15.0,59.4
60129542188,1,GM,2024-11-13,NA,2,Spark Plug,7,8.0,48.72
107,0,Ford,2024-11-13,EU,2,Spark Plug,6,8.0,46.08
17179869248,4,NAPA,2024-11-13,NA,0,Brake Pad,2,50.0,83
60129542188,1,GM,2024-11-13,NA,0,Brake Pad,9,50.0,423
124,0,Ford,2024-11-14,EU,0,Brake Pad,3,50.0,124.5
124,0,Ford,2024-11-14,EU,2,Spark Plug,4,8.0,26.24
124,0,Ford,2024-11-14,EU,1,Oil Filter,3,15.0,44.1
34359738399,2,AutoZone,2024-11-15,EU,1,Oil Filter,10,15.0,121.5
34359738399,2,AutoZone,2024-11-15,EU,2,Spark Plug,10,8.0,69.6
60129542261,1,GM,2024-11-15,NA,0,Brake Pad,10,50.0,500
17179869195,2,AutoZone,2024-11-15,EU,2,Spark Plug,6,8.0,44.16
60129542261,1,GM,2024-11-15,NA,1,Oil Filter,1,15.0,14.4
60129542209,4,NAPA,2024-11-15,NA,1,Oil Filter,9,15.0,133.65
17179869195,2,AutoZone,2024-11-15,EU,0,Brake Pad,7,50.0,304.5
60129542209,4,NAPA,2024-11-15,NA,0,Brake Pad,3,50.0,132
34359738399,2,AutoZone,2024-11-15,EU,0,Brake Pad,5,50.0,207.5
17179869195,2,AutoZone,2024-11-15,EU,1,Oil Filter,6,15.0,81.9
60129542261,1,GM,2024-11-15,NA,2,Spark Plug,10,8.0,78.4
60129542209,4,NAPA,2024-11-15,NA,2,Spark Plug,9,8.0,62.64
60129542222,0,Ford,2024-11-16,EU,0,Brake Pad,8,50.0,344
25769803842,2,AutoZone,2024-11-16,EU,0,Brake Pad,2,50.0,92
25769803842,2,AutoZone,2024-11-16,EU,1,Oil Filter,10,15.0,130.5
25,0,Ford,2024-11-16,NA,1,Oil Filter,9,15.0,118.8
25,0,Ford,2024-11-16,NA,0,Brake Pad,8,50.0,336
60129542222,0,Ford,2024-11-16,EU,1,Oil Filter,2,15.0,24
60129542222,0,Ford,2024-11-16,EU,2,Spark Plug,3,8.0,23.52
25,0,Ford,2024-11-16,NA,2,Spark Plug,3,8.0,22.56
25769803842,2,AutoZone,2024-11-16,EU,2,Spark Plug,8,8.0,53.12
51539607584,0,Ford,2024-11-17,EU,0,Brake Pad,6,50.0,261
51539607584,0,Ford,2024-11-17,EU,1,Oil Filter,3,15.0,39.6
51539607584,0,Ford,2024-11-17,EU,2,Spark Plug,7,8.0,49.84
9,4,NAPA,2024-11-18,EU,2,Spark Plug,1,8.0,7.76
9,4,NAPA,2024-11-18,EU,0,Brake Pad,1,50.0,44.5
9,4,NAPA,2024-11-18,EU,1,Oil Filter,7,15.0,93.45
8589934676,1,GM,2024-11-19,NA,0,Brake Pad,10,50.0,460
17179869222,0,Ford,2024-11-19,EU,0,Brake Pad,7,50.0,346.5
17179869231,0,Ford,2024-11-19,EU,1,Oil Filter,4,15.0,50.4
25769803875,1,GM,2024-11-19,NA,2,Spark Plug,9,8.0,72
25769803875,1,GM,2024-11-19,NA,0,Brake Pad,7,50.0,315
51539607650,0,Ford,2024-11-19,EU,2,Spark Plug,9,8.0,58.32
51539607650,0,Ford,2024-11-19,EU,0,Brake Pad,4,50.0,174
42949673053,4,NAPA,2024-11-19,EU,2,Spark Plug,5,8.0,32.8
42949673053,4,NAPA,2024-11-19,EU,1,Oil Filter,6,15.0,83.7
42949673053,4,NAPA,2024-11-19,EU,0,Brake Pad,10,50.0,460
17179869222,0,Ford,2024-11-19,EU,2,Spark Plug,10,8.0,73.6
25769803875,1,GM,2024-11-19,NA,1,Oil Filter,9,15.0,126.9
8589934676,1,GM,2024-11-19,NA,2,Spark Plug,9,8.0,59.04
17179869231,0,Ford,2024-11-19,EU,2,Spark Plug,4,8.0,31.68
51539607650,0,Ford,2024-11-19,EU,1,Oil Filter,5,15.0,60
17179869222,0,Ford,2024-11-19,EU,1,Oil Filter,2,15.0,27.3
17179869231,0,Ford,2024-11-19,EU,0,Brake Pad,1,50.0,41
8589934676,1,GM,2024-11-19,NA,1,Oil Filter,9,15.0,121.5
42949672998,3,Bosch,2024-11-21,EU,1,Oil Filter,6,15.0,75.6
34359738434,1,GM,2024-11-21,NA,1,Oil Filter,5,15.0,66
34359738434,1,GM,2024-11-21,NA,2,Spark Plug,2,8.0,13.92
34359738434,1,GM,2024-11-21,NA,0,Brake Pad,8,50.0,400
42949672998,3,Bosch,2024-11-21,EU,0,Brake Pad,1,50.0,49
42949672998,3,Bosch,2024-11-21,EU,2,Spark Plug,7,8.0,53.76
8589934612,1,GM,2024-11-22,EU,2,Spark Plug,6,8.0,42.24
110,1,GM,2024-11-22,NA,2,Spark Plug,4,8.0,28.48
8589934612,1,GM,2024-11-22,EU,1,Oil Filter,3,15.0,38.7
8589934612,1,GM,2024-11-22,EU,0,Brake Pad,1,50.0,46.5
110,1,GM,2024-11-22,NA,1,Oil Filter,1,15.0,14.85
110,1,GM,2024-11-22,NA,0,Brake Pad,10,50.0,480
17179869301,2,AutoZone,2024-11-23,NA,1,Oil Filter,3,15.0,39.15
17179869301,2,AutoZone,2024-11-23,NA,2,Spark Plug,9,8.0,69.84
25769803793,0,Ford,2024-11-23,EU,1,Oil Filter,6,15.0,89.1
17179869252,1,GM,2024-11-23,NA,0,Brake Pad,6,50.0,288
25769803793,0,Ford,2024-11-23,EU,0,Brake Pad,4,50.0,168
25769803793,0,Ford,2024-11-23,EU,2,Spark Plug,2,8.0,16
17179869301,2,AutoZone,2024-11-23,NA,0,Brake Pad,9,50.0,364.5
17179869252,1,GM,2024-11-23,NA,2,Spark Plug,7,8.0,52.08
17179869252,1,GM,2024-11-23,NA,1,Oil Filter,7,15.0,99.75
34359738414,1,GM,2024-11-24,NA,0,Brake Pad,7,50.0,304.5
34359738380,0,Ford,2024-11-24,EU,2,Spark Plug,6,8.0,47.04
17179869236,3,Bosch,2024-11-24,NA,0,Brake Pad,8,50.0,364
8589934648,1,GM,2024-11-24,NA,0,Brake Pad,10,50.0,465
8589934648,1,GM,2024-11-24,NA,1,Oil Filter,6,15.0,86.4
17179869207,3,Bosch,2024-11-24,EU,1,Oil Filter,9,15.0,130.95
51539607661,0,Ford,2024-11-24,EU,0,Brake Pad,5,50.0,225
34359738380,0,Ford,2024-11-24,EU,1,Oil Filter,3,15.0,39.15
34359738414,1,GM,2024-11-24,NA,1,Oil Filter,5,15.0,69
51539607661,0,Ford,2024-11-24,EU,2,Spark Plug,3,8.0,21.36
15,0,Ford,2024-11-24,EU,1,Oil Filter,10,15.0,136.5
34359738380,0,Ford,2024-11-24,EU,0,Brake Pad,10,50.0,415
8589934648,1,GM,2024-11-24,NA,2,Spark Plug,9,8.0,70.56
15,0,Ford,2024-11-24,EU,0,Brake Pad,2,50.0,96
17179869207,3,Bosch,2024-11-24,EU,0,Brake Pad,2,50.0,89
51539607661,0,Ford,2024-11-24,EU,1,Oil Filter,10,15.0,136.5
34359738414,1,GM,2024-11-24,NA,2,Spark Plug,8,8.0,53.12
17179869236,3,Bosch,2024-11-24,NA,1,Oil Filter,8,15.0,106.8
17179869236,3,Bosch,2024-11-24,NA,2,Spark Plug,5,8.0,38.4
15,0,Ford,2024-11-24,EU,2,Spark Plug,6,8.0,38.4
17179869207,3,Bosch,2024-11-24,EU,2,Spark Plug,8,8.0,54.4
34359738481,3,Bosch,2024-11-25,NA,1,Oil Filter,2,15.0,26.7
60129542217,0,Ford,2024-11-25,NA,2,Spark Plug,6,8.0,43.68
17179869256,0,Ford,2024-11-25,NA,1,Oil Filter,10,15.0,121.5
42949673008,2,AutoZone,2024-11-25,EU,1,Oil Filter,10,15.0,147
42949673008,2,AutoZone,2024-11-25,EU,0,Brake Pad,9,50.0,396
34359738481,3,Bosch,2024-11-25,NA,0,Brake Pad,1,50.0,48
42949672980,1,GM,2024-11-25,NA,2,Spark Plug,6,8.0,44.16
42949672980,1,GM,2024-11-25,NA,1,Oil Filter,7,15.0,88.2
42949672980,1,GM,2024-11-25,NA,0,Brake Pad,6,50.0,273
42949673008,2,AutoZone,2024-11-25,EU,2,Spark Plug,5,8.0,35.6
60129542217,0,Ford,2024-11-25,NA,1,Oil Filter,9,15.0,120.15
34359738481,3,Bosch,2024-11-25,NA,2,Spark Plug,1,8.0,7.36
17179869256,0,Ford,2024-11-25,NA,2,Spark Plug,1,8.0,6.88
17179869256,0,Ford,2024-11-25,NA,0,Brake Pad,2,50.0,92
60129542217,0,Ford,2024-11-25,NA,0,Brake Pad,1,50.0,43
17179869294,2,AutoZone,2024-11-26,EU,0,Brake Pad,6,50.0,276
25769803841,0,Ford,2024-11-26,EU,1,Oil Filter,4,15.0,57.6
60129542241,4,NAPA,2024-11-26,EU,2,Spark Plug,8,8.0,63.36
17179869294,2,AutoZone,2024-11-26,EU,2,Spark Plug,1,8.0,7.44
8589934672,1,GM,2024-11-26,NA,0,Brake Pad,10,50.0,440
25769803841,0,Ford,2024-11-26,EU,0,Brake Pad,6,50.0,252
34359738433,2,AutoZone,2024-11-26,EU,1,Oil Filter,10,15.0,126
60129542241,4,NAPA,2024-11-26,EU,0,Brake Pad,7,50.0,315
8589934672,1,GM,2024-11-26,NA,2,Spark Plug,1,8.0,7.76
51539607604,3,Bosch,2024-11-26,EU,1,Oil Filter,8,15.0,105.6
8589934672,1,GM,2024-11-26,NA,1,Oil Filter,9,15.0,128.25
17179869294,2,AutoZone,2024-11-26,EU,1,Oil Filter,3,15.0,45
60129542241,4,NAPA,2024-11-26,EU,1,Oil Filter,7,15.0,84
51539607604,3,Bosch,2024-11-26,EU,0,Brake Pad,3,50.0,142.5
25769803841,0,Ford,2024-11-26,EU,2,Spark Plug,7,8.0,53.2
34359738433,2,AutoZone,2024-11-26,EU,2,Spark Plug,6,8.0,38.4
34359738476,4,NAPA,2024-11-26,EU,1,Oil Filter,10,15.0,130.5
17179869203,0,Ford,2024-11-26,NA,0,Brake Pad,4,50.0,180
17179869203,0,Ford,2024-11-26,NA,2,Spark Plug,10,8.0,74.4
17179869203,0,Ford,2024-11-26,NA,1,Oil Filter,6,15.0,75.6
34359738476,4,NAPA,2024-11-26,EU,0,Brake Pad,6,50.0,243
34359738433,2,AutoZone,2024-11-26,EU,0,Brake Pad,8,50.0,356
34359738476,4,NAPA,2024-11-26,EU,2,Spark Plug,6,8.0,38.88
51539607604,3,Bosch,2024-11-26,EU,2,Spark Plug,5,8.0,34.4
17179869246,0,Ford,2024-11-27,EU,1,Oil Filter,1,15.0,14.7
17179869277,0,Ford,2024-11-27,EU,1,Oil Filter,8,15.0,114
17179869246,0,Ford,2024-11-27,EU,0,Brake Pad,5,50.0,222.5
17179869277,0,Ford,2024-11-27,EU,2,Spark Plug,6,8.0,38.4
17179869246,0,Ford,2024-11-27,EU,2,Spark Plug,8,8.0,64
17179869277,0,Ford,2024-11-27,EU,0,Brake Pad,5,50.0,247.5
42949673042,3,Bosch,2024-11-28,EU,1,Oil Filter,6,15.0,80.1
78,0,Ford,2024-11-28,EU,1,Oil Filter,2,15.0,27.3
78,0,Ford,2024-11-28,EU,2,Spark Plug,6,8.0,48
78,0,Ford,2024-11-28,EU,0,Brake Pad,9,50.0,445.5
42949673042,3,Bosch,2024-11-28,EU,0,Brake Pad,6,50.0,273
42949673042,3,Bosch,2024-11-28,EU,2,Spark Plug,4,8.0,27.2
17179869263,1,GM,2024-11-29,NA,0,Brake Pad,10,50.0,415
17179869263,1,GM,2024-11-29,NA,1,Oil Filter,8,15.0,96
17179869263,1,GM,2024-11-29,NA,2,Spark Plug,10,8.0,70.4
17179869240,2,AutoZone,2024-11-30,EU,0,Brake Pad,10,50.0,425
42949672970,3,Bosch,2024-11-30,EU,0,Brake Pad,8,50.0,376
42949672970,3,Bosch,2024-11-30,EU,2,Spark Plug,5,8.0,38
34359738423,0,Ford,2024-11-30,EU,0,Brake Pad,8,50.0,352
34359738423,0,Ford,2024-11-30,EU,1,Oil Filter,6,15.0,72.9
42949673051,2,AutoZone,2024-11-30,EU,0,Brake Pad,7,50.0,339.5
17179869240,2,AutoZone,2024-11-30,EU,2,Spark Plug,9,8.0,60.48
17179869240,2,AutoZone,2024-11-30,EU,1,Oil Filter,8,15.0,109.2
42949673051,2,AutoZone,2024-11-30,EU,1,Oil Filter,8,15.0,109.2
42949672970,3,Bosch,2024-11-30,EU,1,Oil Filter,7,15.0,101.85
42949673068,3,Bosch,2024-11-30,EU,2,Spark Plug,2,8.0,15.52
42949673068,3,Bosch,2024-11-30,EU,0,Brake Pad,10,50.0,445
42949673068,3,Bosch,2024-11-30,EU,1,Oil Filter,2,15.0,26.1
42949673051,2,AutoZone,2024-11-30,EU,2,Spark Plug,4,8.0,26.56
34359738423,0,Ford,2024-11-30,EU,2,Spark Plug,8,8.0,62.72
8589934681,3,Bosch,2024-12-01,EU,1,Oil Filter,5,15.0,60.75
8589934681,3,Bosch,2024-12-01,EU,0,Brake Pad,4,50.0,176
8589934681,3,Bosch,2024-12-01,EU,2,Spark Plug,8,8.0,55.68
118,0,Ford,2024-12-02,NA,0,Brake Pad,3,50.0,127.5
109,3,Bosch,2024-12-02,EU,2,Spark Plug,9,8.0,57.6
118,0,Ford,2024-12-02,NA,1,Oil Filter,5,15.0,64.5
60129542161,2,AutoZone,2024-12-02,EU,1,Oil Filter,3,15.0,43.2
109,3,Bosch,2024-12-02,EU,1,Oil Filter,3,15.0,45
109,3,Bosch,2024-12-02,EU,0,Brake Pad,1,50.0,43
8589934711,0,Ford,2024-12-02,NA,1,Oil Filter,10,15.0,129
60129542161,2,AutoZone,2024-12-02,EU,2,Spark Plug,4,8.0,30.4
60129542161,2,AutoZone,2024-12-02,EU,0,Brake Pad,9,50.0,418.5
8589934711,0,Ford,2024-12-02,NA,0,Brake Pad,4,50.0,160
8589934711,0,Ford,2024-12-02,NA,2,Spark Plug,2,8.0,14.4
118,0,Ford,2024-12-02,NA,2,Spark Plug,3,8.0,19.68
51539607583,3,Bosch,2024-12-03,NA,1,Oil Filter,2,15.0,25.8
25769803844,0,Ford,2024-12-03,NA,0,Brake Pad,1,50.0,47
51539607583,3,Bosch,2024-12-03,NA,0,Brake Pad,5,50.0,242.5
51539607583,3,Bosch,2024-12-03,NA,2,Spark Plug,5,8.0,34
8589934617,3,Bosch,2024-12-03,NA,2,Spark Plug,7,8.0,47.04
25769803844,0,Ford,2024-12-03,NA,1,Oil Filter,7,15.0,102.9
25769803844,0,Ford,2024-12-03,NA,2,Spark Plug,8,8.0,56.32
8589934617,3,Bosch,2024-12-03,NA,0,Brake Pad,9,50.0,423
8589934617,3,Bosch,2024-12-03,NA,1,Oil Filter,6,15.0,88.2
51539607663,3,Bosch,2024-12-04,EU,0,Brake Pad,9,50.0,364.5
51539607663,3,Bosch,2024-12-04,EU,1,Oil Filter,1,15.0,12.9
51539607663,3,Bosch,2024-12-04,EU,2,Spark Plug,4,8.0,27.84
51539607668,4,NAPA,2024-12-05,NA,0,Brake Pad,2,50.0,96
25769803863,4,NAPA,2024-12-05,NA,2,Spark Plug,5,8.0,39.6
25769803863,4,NAPA,2024-12-05,NA,0,Brake Pad,1,50.0,42.5
83,1,GM,2024-12-05,NA,1,Oil Filter,9,15.0,125.55
83,1,GM,2024-12-05,NA,0,Brake Pad,4,50.0,194
51539607668,4,NAPA,2024-12-05,NA,1,Oil Filter,2,15.0,24.3
51539607668,4,NAPA,2024-12-05,NA,2,Spark Plug,2,8.0,13.76
25769803863,4,NAPA,2024-12-05,NA,1,Oil Filter,6,15.0,77.4
83,1,GM,2024-12-05,NA,2,Spark Plug,10,8.0,72
42949673016,2,AutoZone,2024-12-06,NA,0,Brake Pad,2,50.0,85
51539607593,4,NAPA,2024-12-06,EU,0,Brake Pad,2,50.0,85
51539607568,1,GM,2024-12-06,NA,1,Oil Filter,7,15.0,84
51539607568,1,GM,2024-12-06,NA,2,Spark Plug,7,8.0,44.8
51539607568,1,GM,2024-12-06,NA,0,Brake Pad,1,50.0,44
51539607593,4,NAPA,2024-12-06,EU,1,Oil Filter,1,15.0,14.7
51539607593,4,NAPA,2024-12-06,EU,2,Spark Plug,3,8.0,22.8
42949673016,2,AutoZone,2024-12-06,NA,1,Oil Filter,9,15.0,120.15
42949673016,2,AutoZone,2024-12-06,NA,2,Spark Plug,2,8.0,12.96
34359738452,0,Ford,2024-12-07,NA,0,Brake Pad,2,50.0,81
